Date,Open,High,Low,Close,Adj Close,Volume
2018-09-12,16.750000,16.830000,11.580000,13.800000,13.800000,1302200
2018-09-13,13.900000,14.220000,13.000000,14.000000,14.000000,685200
2018-09-14,14.600000,14.730000,13.050000,13.990000,13.990000,773400
2018-09-17,13.610000,13.920000,13.250000,13.720000,13.720000,198000
2018-09-18,13.850000,13.850000,12.700000,13.060000,13.060000,259200
2018-09-19,13.260000,13.820000,12.710000,13.820000,13.820000,96000
2018-09-20,13.820000,13.820000,13.120000,13.510000,13.510000,56000
2018-09-21,13.500000,15.500000,13.500000,15.440000,15.440000,297000
2018-09-24,15.120000,15.120000,14.310000,14.810000,14.810000,76000
2018-09-25,14.800000,14.800000,13.660000,14.070000,14.070000,91500
2018-09-26,14.070000,14.300000,13.570000,14.300000,14.300000,15200
2018-09-27,14.060000,14.260000,13.800000,13.800000,13.800000,15300
2018-09-28,13.480000,14.290000,13.400000,13.520000,13.520000,20400
2018-10-01,13.750000,13.990000,13.260000,13.380000,13.380000,37700
2018-10-02,13.400000,13.560000,11.730000,11.750000,11.750000,45700
2018-10-03,11.710000,11.960000,10.210000,11.370000,11.370000,62000
2018-10-04,11.000000,11.300000,10.250000,10.800000,10.800000,153900
2018-10-05,10.690000,12.120000,10.500000,12.120000,12.120000,119700
2018-10-08,11.720000,12.000000,10.760000,11.640000,11.640000,78300
2018-10-09,11.860000,11.860000,10.260000,11.150000,11.150000,77100
2018-10-10,10.980000,11.050000,10.310000,10.510000,10.510000,20300
2018-10-11,10.400000,10.440000,9.730000,9.850000,9.850000,31800
2018-10-12,10.010000,10.240000,9.200000,9.350000,9.350000,23800
2018-10-15,9.310000,10.000000,8.290000,9.990000,9.990000,48100
2018-10-16,9.960000,11.440000,9.840000,10.640000,10.640000,41100
2018-10-17,10.520000,10.790000,10.520000,10.750000,10.750000,8500
2018-10-18,10.610000,10.610000,10.060000,10.200000,10.200000,8400
2018-10-19,10.800000,10.800000,8.660000,8.890000,8.890000,38600
2018-10-22,9.020000,9.270000,8.020000,8.020000,8.020000,46100
2018-10-23,8.000000,8.690000,7.580000,8.050000,8.050000,16500
2018-10-24,8.090000,8.520000,7.960000,8.100000,8.100000,13300
2018-10-25,8.050000,8.100000,7.850000,8.010000,8.010000,15900
2018-10-26,7.990000,8.430000,7.520000,8.150000,8.150000,13400
2018-10-29,8.210000,8.890000,8.180000,8.210000,8.210000,16800
2018-10-30,8.260000,9.300000,8.260000,8.710000,8.710000,33800
2018-10-31,8.710000,9.490000,8.710000,8.880000,8.880000,9700
2018-11-01,9.000000,10.400000,8.970000,10.000000,10.000000,24700
2018-11-02,10.240000,12.340000,9.500000,11.280000,11.280000,34000
2018-11-05,11.200000,11.950000,11.200000,11.200000,11.200000,23600
2018-11-06,11.100000,11.650000,10.120000,11.500000,11.500000,12500
2018-11-07,11.840000,11.860000,10.260000,11.770000,11.770000,19600
2018-11-08,11.500000,11.840000,10.990000,11.000000,11.000000,22000
2018-11-09,10.510000,10.510000,9.740000,9.750000,9.750000,32600
2018-11-12,9.630000,10.180000,9.500000,9.900000,9.900000,10500
2018-11-13,9.890000,9.890000,9.600000,9.620000,9.620000,2100
2018-11-14,9.730000,9.820000,9.730000,9.800000,9.800000,2000
2018-11-15,9.790000,10.300000,9.750000,10.000000,10.000000,12300
2018-11-16,10.110000,10.500000,9.960000,10.120000,10.120000,9400
2018-11-19,10.180000,10.960000,10.000000,10.060000,10.060000,38900
2018-11-20,10.030000,10.030000,9.150000,9.150000,9.150000,12300
2018-11-21,9.240000,9.980000,9.240000,9.280000,9.280000,9800
2018-11-23,9.250000,9.800000,9.000000,9.800000,9.800000,900
2018-11-26,9.950000,10.440000,9.200000,9.690000,9.690000,7900
2018-11-27,9.600000,9.610000,9.600000,9.610000,9.610000,6700
2018-11-28,9.930000,10.060000,9.500000,9.500000,9.500000,6300
